store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,year_first,year_last,X,Y,method,match,dup,st_fips,cty_fips,tract_fips,gisjn_tct,msa_fips,msa_name,msa_short,place_fips,place_name,gisjn_plc,puma_fips,gisjn_puma,chain
CHERIANS,st_007339,751,Dekalb Industrial Way,NA,Decatur,GA,30033,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.27973,33.79823,usda,NA,0,G13,G13089,G13089022204,G1300890022204,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1369392,Scottdale CDP,G13069392,G1369392,G13002002,NA
PUBLIX 269,st_065492,3649,Flakes Mill Rd,NA,Decatur,GA,30034,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.23089,33.67948,usda,NA,0,G13,G13089,G13089023425,G1300890023425,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001008,publix
ALDI 56,st_038938,4900,Flat Shoals Pkwy,NA,Decatur,GA,30034,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.22784,33.68085,usda,NA,0,G13,G13089,G13089023414,G1300890023414,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001008,aldi
KROGER 222,st_102874,2626,Rainbow Way,NA,Decatur,GA,30034,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,0,0,0,2008,2014,-84.27066406,33.71185646,esri,StreetAddress,0,G13,G13089,G13089023412,G1300890023412,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1359080,Panthersville CDP,G13059080,G1359080,G13001008,kroger
INGLES MARKETS 447,st_077736,2442,Wesley Chapel Rd,NA,Decatur,GA,30035,Supermarket,16,Supermarket,6,1,1,1,1,0,0,0,0,0,0,2008,2011,-84.21554787,33.71622961,esri,StreetAddress,0,G13,G13089,G13089023213,G1300890023213,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002001,NA
PIGGLY WIGGLY 658,st_032606,2112,Candler Rd,NA,Decatur,GA,30032,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.28106,33.72926,usda,NA,0,G13,G13089,G13089023504,G1300890023504,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1312834,Candler-McAfee CDP,G13012834,G1312834,G13002002,NA
PUBLIX 0804,st_121186,2075,S Hairston Rd,NA,Decatur,GA,30035,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.19478,33.73039,usda,NA,0,G13,G13089,G13089023213,G1300890023213,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13002001,publix
WAYFIELD FOODS #6,st_087919,1970,Candler Rd,NA,Decatur,GA,30032,Supermarket,16,Supermarket,6,1,1,1,0,0,0,0,0,0,0,2008,2010,-84.28457538,33.73353752,esri,StreetAddress,0,G13,G13089,G13089023501,G1300890023501,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1312834,Candler-McAfee CDP,G13012834,G1312834,G13002002,NA
ALDI 59,st_031530,3480,Memorial Dr,NA,Decatur,GA,30032,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.27066,33.75314,usda,NA,0,G13,G13089,G13089022900,G1300890022900,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1306884,Belvedere Park CDP,G13006884,G1306884,G13002002,aldi
PUBLIX 0723,st_105526,2155,N Decatur Rd,NA,Decatur,GA,30033,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.30457,33.79025,usda,NA,0,G13,G13089,G13089022301,G1300890022301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356112,North Decatur CDP,G13056112,G1356112,G13002002,publix
SUPER GIANT FOODS,st_045360,1496,CHURCH ST,NA,DECATUR,GA,30030,Supermarket,16,Supermarket,6,1,0,0,0,0,0,0,0,0,0,2008,2008,-84.28607154,33.79104867,esri,StreetAddress,0,G13,G13089,G13089022301,G1300890022301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356112,North Decatur CDP,G13056112,G1356112,G13002002,NA
Sprouts Farmers Market 525,st_416360,2551,Blackmon Dr,NA,Decatur,GA,30033,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.28663,33.79395,usda,NA,0,G13,G13089,G13089022301,G1300890022301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356112,North Decatur CDP,G13056112,G1356112,G13002002,NA
PUBLIX 665,st_100019,3870,N Druid Hills Rd,NA,Decatur,GA,30033,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.27471,33.81074,usda,NA,0,G13,G13089,G13089022302,G1300890022302,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1356112,North Decatur CDP,G13056112,G1356112,G13002003,publix
99 RANCH MARKET,st_018301,5150,BUFORD HIGHWAY,NA,DORAVILLE,GA,30340,Super Store,15,Supermarket,6,1,1,1,1,0,0,0,0,0,0,2008,2011,-84.28401014,33.89340023,esri,PointAddress,0,G13,G13089,G13089021301,G1300890021301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1323536,Doraville city,G13023536,G1323536,G13002004,NA
BIG KMART 4451,st_116437,5597,Buford Hwy NE,NA,Doraville,GA,30340,Super Store,15,Supermarket,6,1,1,1,1,1,1,0,0,0,0,2008,2013,-84.27215145,33.90424643,esri,PointAddress,0,G13,G13089,G13089021303,G1300890021303,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1323536,Doraville city,G13023536,G1323536,G13002004,NA
Super H Mart,st_214296,6035,Peachtree Road,NA,Doraville,GA,30360,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.2897,33.90712,usda,NA,0,G13,G13089,G13089021301,G1300890021301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1323536,Doraville city,G13023536,G1323536,G13002004,NA
Assi Plaza,st_412472,1630,Pleasant Hill Rd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.12521,33.94537,usda,NA,0,G13,G13135,G13135050542,G1301350050542,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004006,NA
Gwinnett International Farmers Market,st_009995,3825,Shackleford Rd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.13335,33.94716,usda,NA,0,G13,G13135,G13135050542,G1301350050542,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004006,NA
Costco Wholesale 0187,st_214584,3980,Venture Dr,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.14296,33.94931,usda,NA,0,G13,G13135,G13135050211,G1301350050211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
TARGET STORE T-1779,st_113373,3935,Venture Dr,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,0,0,0,0,2008,2013,-84.14224554,33.94983943,esri,PointAddress,0,G13,G13135,G13135050211,G1301350050211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Sam's Club 8166,st_175151,3450,Steve Reynolds Blvd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,0,1,1,1,1,1,1,1,1,1,2009,2017,-84.13908,33.95058,usda,NA,0,G13,G13135,G13135050211,G1301350050211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Yh Mart,st_414649,3875,Venture Dr,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.13954,33.95117,usda,NA,0,G13,G13135,G13135050211,G1301350050211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
KROGER 636,st_013355,3093,Steve Reynolds Blvd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.14139,33.96112,usda,NA,0,G13,G13135,G13135050211,G1301350050211,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,kroger
Great Wall Supermarket of GA,st_230362,2300,Pleasant Hill Rd,Ste B6,Duluth,GA,30096,Super Store,15,Supermarket,6,0,0,1,1,1,1,1,1,1,1,2010,2017,-84.13683,33.96204,usda,NA,0,G13,G13135,G13135050215,G1301350050215,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Zion Market,st_421591,2340,Pleasant Hill Rd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,0,0,1,2017,2017,-84.13879,33.96346,usda,NA,0,G13,G13135,G13135050215,G1301350050215,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Super H Mart,st_000739,2550,Pleasant Hill Rd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.14484,33.96856,usda,NA,0,G13,G13135,G13135050209,G1301350050209,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Walmart S/C 2154,st_123829,2635,Pleasant Hill Rd,NA,Duluth,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.1486,33.97151,usda,NA,0,G13,G13135,G13135050209,G1301350050209,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324600,Duluth city,G13024600,G1324600,G13004001,walmart
KROGER 476,st_096478,6505,Sugarloaf Pkwy,Ste 200,Duluth,GA,30097,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.09123,33.99447,usda,NA,0,G13,G13135,G13135050216,G1301350050216,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,kroger
KROGER 381,st_119735,3455,PEACHTREE INDUSTRIAL BLVD,NA,DULUTH,GA,30096,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.17033,34.00655,usda,NA,0,G13,G13135,G13135050205,G1301350050205,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324600,Duluth city,G13024600,G1324600,G13004001,kroger
WHOLE FOODS MARKET 10215,st_031721,5945,STATE BRIDGE RD,NA,DULUTH,GA,30097,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.18519,34.01438,usda,NA,0,G13,G13121,G13121011623,G1301210011623,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1342425,Johns Creek city,G13042425,G1342425,G13001002,NA
TARGET STORE T-749,st_015192,5950,STATE BRIDGE RD,NA,DULUTH,GA,30097,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.1866,34.01536,usda,NA,0,G13,G13121,G13121011612,G1301210011612,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1342425,Johns Creek city,G13042425,G1342425,G13001002,NA
PUBLIX 505,st_075068,1625,Pleasant Hill Rd,Ste 200,Duluth,GA,30096,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.12536,33.94548,usda,NA,0,G13,G13135,G13135050542,G1301350050542,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004006,publix
Mega Mart,st_254489,2016,Pleasant Hill Rd,NA,Duluth,GA,30096,Supermarket,16,Supermarket,6,0,0,0,1,1,1,1,1,1,1,2011,2017,-84.1316,33.95468,usda,NA,0,G13,G13135,G13135050215,G1301350050215,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
Aldi 54,st_004065,2618,Pleasant Hill Rd,NA,Duluth,GA,30096,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.14669,33.97013,usda,NA,0,G13,G13135,G13135050209,G1301350050209,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324600,Duluth city,G13024600,G1324600,G13004001,aldi
PUBLIX 0726,st_105923,3870,Peachtree Industrial Blvd,NA,Duluth,GA,30096,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.17019,33.98815,usda,NA,0,G13,G13135,G13135050220,G1301350050220,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324600,Duluth city,G13024600,G1324600,G13004001,publix
PUBLIX 585,st_086608,2750,BUFORD HIGHWAY,NA,DULUTH,GA,30096,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.13258,34.00777,usda,NA,0,G13,G13135,G13135050217,G1301350050217,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324600,Duluth city,G13024600,G1324600,G13004001,publix
Sprouts Farmers Market 522,st_399832,2220,Peachtree Industrial Blvd,Ste 200,Duluth,GA,30097,Supermarket,16,Supermarket,6,0,0,0,0,0,0,0,0,1,1,2016,2017,-84.10791,34.03133,usda,NA,0,G13,G13135,G13135050214,G1301350050214,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13004001,NA
KROGER 00656,st_117381,10820,ABBOTTS BRIDGE RD,NA,DULUTH,GA,30097,Supermarket,16,Supermarket,6,1,1,0,0,0,0,0,0,0,0,2008,2009,-84.17660175,34.04610202,esri,PointAddress,0,G13,G13121,G13121011623,G1301210011623,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1342425,Johns Creek city,G13042425,G1342425,G13001002,kroger
KROGER 210,st_079109,4498,CHAMBLEE DUNWOODY RD,NA,DUNWOODY,GA,30338,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.31432,33.92236,usda,NA,0,G13,G13089,G13089021216,G1300890021216,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13002004,kroger
Walmart Supercenter 2360,st_123827,4725,Ashford Dunwoody Rd,NA,Dunwoody,GA,30338,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.33746,33.93259,usda,NA,0,G13,G13089,G13089021216,G1300890021216,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13002004,walmart
Walmart Neighborhood Market 3070,st_329747,5025,Winters Chapel Rd,NA,Dunwoody,GA,30360,Super Store,15,Supermarket,6,0,0,0,0,0,0,1,1,1,1,2014,2017,-84.27078,33.94317,usda,NA,0,G13,G13089,G13089021305,G1300890021305,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13004001,walmart
KROGER 324,st_085871,2090,DUNWOODY CLUB DR,NA,DUNWOODY,GA,30350,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.29995,33.9594,usda,NA,0,G13,G13121,G13121010108,G1301210010108,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1368516,Sandy Springs city,G13068516,G1368516,G13001001,kroger
The Fresh Market 043,st_304792,5515,Chamblee Dunwoody,NA,Dunwoody,GA,30338,Supermarket,16,Supermarket,6,0,0,0,0,0,1,1,1,1,1,2013,2017,-84.33566,33.94826,usda,NA,0,G13,G13089,G13089021214,G1300890021214,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13002004,NA
PUBLIX 0765,st_114636,5550,Chamblee Dunwoody Rd,NA,Dunwoody,GA,30338,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.33651,33.95008,usda,NA,0,G13,G13089,G13089021213,G1300890021213,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1324768,Dunwoody city,G13024768,G1324768,G13002004,publix
Target Store T-1546,st_045831,3660,Marketplace Blvd,NA,East Point,GA,30344,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.502,33.65791,usda,NA,0,G13,G13121,G13121011306,G1301210011306,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,NA
Walmart Supercenter 6998,st_360659,844,CLEVELAND AVE,NA,EAST POINT,GA,30344,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.41744,33.68132,usda,NA,0,G13,G13121,G13121011000,G1301210011000,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,walmart
WAYFIELD FOODS 18,st_013494,2020,Headland Dr,NA,East Point,GA,30344,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.45426,33.68805,usda,NA,0,G13,G13121,G13121011202,G1301210011202,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,NA
PIGGLY WIGGLY,st_047708,3100,Washington Rd,NA,East Point,GA,30344,Supermarket,16,Supermarket,6,1,1,1,1,1,1,0,0,0,0,2008,2013,-84.46213102,33.67091118,esri,PointAddress,0,G13,G13121,G13121011303,G1301210011303,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,NA
G  N  T  FOODS,st_087697,874,Cleveland Ave,NA,East Point,GA,30344,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.41811,33.68131,usda,NA,0,G13,G13121,G13121011000,G1301210011000,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,NA
SAVE-A-LOT 554,st_118830,2455,Delowe Dr,NA,East Point,GA,30344,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,0,0,0,2008,2014,-84.45739558,33.68787767,esri,PointAddress,0,G13,G13121,G13121011301,G1301210011301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1325720,East Point city,G13025720,G1325720,G13001003,NA
KROGER 427,st_086929,101,Fairview Rd,NA,Ellenwood,GA,30294,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.2397,33.62024,usda,NA,0,G13,G13151,G13151070108,G1301510070108,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006002,kroger
Walmart Supercenter 3609,st_062806,2940,Anvil Block Rd,NA,Ellenwood,GA,30294,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.29279,33.63372,usda,NA,0,G13,G13063,G13063040410,G1300630040410,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13005002,walmart
PUBLIX 0875,st_135423,2820,E Atlanta Rd,NA,Ellenwood,GA,30294,Supermarket,16,Supermarket,6,1,1,1,1,1,0,0,0,0,0,2008,2012,-84.24465077,33.61680752,esri,StreetAddress,0,G13,G13151,G13151070108,G1301510070108,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006002,publix
INGLES MARKETS 445,st_073040,100,Fairview Rd,NA,Ellenwood,GA,30294,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.23679,33.62082,usda,NA,0,G13,G13151,G13151070108,G1301510070108,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13006002,NA
Food Depot 30,st_163457,80,W Broad St,NA,Fairburn,GA,30213,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.57894,33.56823,usda,NA,0,G13,G13121,G13121010514,G1301210010514,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328380,Fairburn city,G13028380,G1328380,G13001004,NA
PUBLIX 1183,st_053612,5370,CAMPBELLTON FAIRBURN RD,NA,FAIRBURN,GA,30213,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.61179,33.61175,usda,NA,0,G13,G13121,G13121010301,G1301210010301,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13001004,publix
Wayfield Foods 4,st_361995,12160,County Line Road,NA,Fayetteville,GA,30215,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,1,1,1,2015,2017,-84.4023,33.42664,usda,NA,0,G13,G13063,G13063040608,G1300630040608,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13005001,NA
KROGER 490,st_098057,787,GLYNN ST,NA,FAYETTEVILLE,GA,30215,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.45732,33.43228,usda,NA,0,G13,G13113,G13113140404,G1301130140404,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328968,Fayetteville city,G13028968,G1328968,G13002400,kroger
KROGER 315,st_161192,134,Banks Xing,NA,Fayetteville,GA,30214,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.4484,33.46896,usda,NA,0,G13,G13113,G13113140403,G1301130140403,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328968,Fayetteville city,G13028968,G1328968,G13002400,kroger
Walmart S/C 594,st_084439,125,Pavilion Pkwy,NA,Fayetteville,GA,30214,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.44222,33.47962,usda,NA,0,G13,G13113,G13113140102,G1301130140102,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328968,Fayetteville city,G13028968,G1328968,G13002400,walmart
TARGET STORE T-778,st_015187,107,Pavilion Pkwy,NA,Fayetteville,GA,30214,Super Store,15,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.4389,33.48045,usda,NA,0,G13,G13113,G13113140102,G1301130140102,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328968,Fayetteville city,G13028968,G1328968,G13002400,NA
Food Lion 2152,st_196201,12160,County Line Rd,NA,Fayetteville,GA,30215,Supermarket,16,Supermarket,6,0,1,1,1,0,0,0,0,0,0,2009,2011,-84.40232866,33.42653478,esri,PointAddress,0,G13,G13063,G13063040608,G1300630040608,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",NA,NA,NA,NA,G13005001,NA
INGLES MARKETS 443,st_088738,135,Highway 92 S,NA,Fayetteville,GA,30215,Supermarket,16,Supermarket,6,1,1,1,1,1,1,1,1,1,1,2008,2017,-84.45607,33.42919,usda,NA,0,G13,G13113,G13113140405,G1301130140405,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta,  GA",G1328968,Fayetteville city,G13028968,G1328968,G13002400,NA
